key,user_transaction_time,channel,transaction_risk_score,processing_type,cc_amount,ledger_balance,cc_acceptor_state,acceptor_state,cardholder_presence,card_presence
b4f1c8c2-6343-434e-a30b-17972ba5500c,2022-03-10T22:55:03Z,ECOMMERCE,2,CARD_ON_FILE,1263.02,1809.82,PA,42,0,0
ce805f4c-9766-4384-91db-7aa3c6291c53,2022-03-10T22:54:52Z,ECOMMERCE,2,MANUAL,94.35,3150.09,WA,53,0,0
53d9173f-8dd4-4a7e-be62-5d1a54b174e2,2022-03-10T22:53:07Z,ECOMMERCE,1,MANUAL,11.18,36.44,WA,53,0,0
d42c3ef2-efe5-42b3-bb75-c6a21105713a,2022-03-10T22:52:23Z,ECOMMERCE,3,MANUAL,25.81,835.52,MI,26,0,0
28bc6615-bd8c-4401-997d-9d84fdf67460,2022-03-10T22:52:21Z,ECOMMERCE,4,MANUAL,233.52,0.0,CA,06,0,0
a4babcb5-4676-4d47-be42-2671d337c1a7,2022-03-10T22:52:01Z,ECOMMERCE,2,MANUAL,28.34,12869.9,FL,12,0,0
54d2ec70-e98c-4431-a62d-c95a6e1432b1,2022-03-10T22:51:49Z,ECOMMERCE,2,MANUAL,28.75,3143.68,WA,53,0,0
36c8c0b7-7216-4a44-84d0-b735b67bb2ab,2022-03-10T22:51:38Z,ECOMMERCE,15,CARD_ON_FILE,100.0,1886.37,DC,11,0,0
a64eee28-eba7-43f5-bebd-f49dc968e0db,2022-03-10T22:51:20Z,ECOMMERCE,1,MANUAL,20.44,39.01,WA,53,0,0
a5ad9ef4-a473-43de-95ca-c9efd88c6c88,2022-03-10T22:49:56Z,OTHER,1,CHIP,12.75,713.68,NE,31,1,1
dec1e7ba-c4e4-491c-8fb1-453787baa037,2022-03-10T22:49:09Z,ECOMMERCE,14,MANUAL,26.18,3469.85,WA,53,0,0
50ca802c-742d-449b-b0bd-f31f2e5782fc,2022-03-10T22:48:57Z,ECOMMERCE,2,MANUAL,28.75,1636.28,WA,53,0,0
668e6685-2dcc-4098-aa73-65fb6f836180,2022-03-10T22:48:45Z,OTHER,5,CHIP,40.0,0.0,NY,36,0,0
b057bf60-9584-47b2-b3f3-fe40775fa227,2022-03-10T22:48:17Z,ECOMMERCE,3,CARD_ON_FILE,181.3,108.58,FL,12,0,0
cc4160c8-945c-4579-bae9-eb3e83456012,2022-03-10T22:48:17Z,ECOMMERCE,2,MANUAL,28.75,3257.52,WA,53,0,0
740313a5-4c8c-47b1-82e7-4221ecf44a33,2022-03-10T22:48:15Z,ECOMMERCE,1,MANUAL,14.41,11398.18,FL,12,0,0
a3892395-05dd-4d78-b4e8-862c163f502b,2022-03-10T22:47:07Z,ECOMMERCE,19,MANUAL,109.75,0.0,TX,48,0,0
e77877a6-97db-46c1-98ea-0b0e03ec62ad,2022-03-10T22:45:19Z,ECOMMERCE,2,MANUAL,28.75,3012.3,WA,53,0,0
704849ff-ec29-4ba9-bc76-28eee661e51b,2022-03-10T22:45:08Z,ECOMMERCE,2,MANUAL,30.77,10674.03,FL,12,0,0
41854f9a-e20b-4ed4-bcfd-44939ac565b6,2022-03-10T22:44:59Z,OTHER,1,CHIP,27.32,0.0,GA,13,1,1
553eea47-7422-4094-a79b-a6c49213dbf3,2022-03-10T22:44:44Z,ECOMMERCE,2,MANUAL,16.26,3.8,IL,17,0,0
402aa1fa-5571-41c8-9f8d-875625663f2a,2022-03-10T22:43:57Z,ECOMMERCE,2,MANUAL,28.75,4082.91,WA,53,0,0
e0ee8d5c-d43c-427d-aec5-e0e460c56c61,2022-03-10T22:41:34Z,OTHER,3,CHIP,33.73,0.0,FL,12,1,1
f25cf7a2-24d8-4aab-b61f-21ab3cb070b6,2022-03-10T22:40:32Z,ECOMMERCE,2,MANUAL,28.75,2610.07,WA,53,0,0
683ac19e-e85f-45be-8c76-6130305b6656,2022-03-10T22:38:58Z,ECOMMERCE,1,MANUAL,13.78,12035.81,FL,12,0,0
16115cf2-9938-4b94-8914-0489d35df036,2022-03-10T22:38:29Z,OTHER,1,CHIP,15.0,279.24,FL,12,1,1
e987f76e-504f-428b-a5c0-f0461717f495,2022-03-10T22:35:54Z,ECOMMERCE,1,MANUAL,19.76,12898.24,FL,12,0,0
11c110c1-d0bd-4247-b7ed-a3d2a50962ca,2022-03-10T22:35:54Z,ECOMMERCE,1,MANUAL,19.35,23259.49,FL,12,0,0
16d6b937-24f0-488d-9dd2-03233a115b30,2022-03-10T22:34:16Z,OTHER,1,CHIP,44.94,54.78,NC,37,1,1
4cb04522-70c9-4349-8018-2eef032fd160,2022-03-10T22:33:32Z,OTHER,2,CHIP,21.31,195.28,NC,37,1,1
134f0c3a-8110-44fb-94a6-486ce49da656,2022-03-10T22:33:23Z,ECOMMERCE,5,MANUAL,82.5,8555.55,IL,17,0,0
59f93596-a819-4721-ba05-dd8124e66f09,2022-03-10T22:32:28Z,ECOMMERCE,1,MANUAL,24.35,12898.65,FL,12,0,0
8296afb6-41ce-4aa6-bb18-c6bde760548f,2022-03-10T22:32:10Z,ECOMMERCE,3,MANUAL,59.55,213.38,MO,29,0,0
920e157b-fc45-4ed8-9206-c30ce35c911c,2022-03-10T22:32:07Z,ECOMMERCE,1,CARD_ON_FILE,16.18,259.81,CA,06,0,0
8efc3d1d-dac3-437c-80a5-fbb8e94a153f,2022-03-10T22:31:31Z,MOTO,11,MANUAL,204.93,3683.93,NJ,34,0,0
e05a7245-efd1-4b28-9665-a719cc03e568,2022-03-10T22:30:50Z,ECOMMERCE,2,MANUAL,18.96,4360.73,WA,53,0,0
35a00c95-cb3d-4d0d-b278-7a77c46f9ba5,2022-03-10T22:30:34Z,OTHER,2,CHIP,45.87,58.78,FL,12,1,1
09f5535f-6824-4c03-af00-0a3fe346ea68,2022-03-10T22:28:50Z,ECOMMERCE,1,MANUAL,17.57,14242.78,FL,12,0,0
c8a84471-d83b-4256-b6e8-b97d9f145826,2022-03-10T22:27:36Z,OTHER,2,CHIP,37.07,25.0,MD,24,1,1
ab573f1d-f704-4003-9cb5-9e85f79fbf0c,2022-03-10T22:27:20Z,OTHER,1,CHIP,17.03,7.12,FL,12,0,0
f87b95c5-9de3-4e71-8668-a113569c11f5,2022-03-10T22:27:16Z,OTHER,17,CHIP,30.0,64.87,FL,12,1,1
54c1848a-d349-41cf-a32f-3d9b0e419ed1,2022-03-10T22:26:48Z,OTHER,4,CHIP,2.01,75.42,FL,12,1,1
8c1d17a1-3eba-45d3-a5c3-8fd70df7514f,2022-03-10T22:26:03Z,ECOMMERCE,2,MANUAL,30.48,12203.42,FL,12,0,0
c2b7fa26-b719-47d2-addd-21a7da934b6a,2022-03-10T22:24:38Z,ECOMMERCE,19,CARD_ON_FILE,790.22,10308.84,CA,06,0,0
e70f83a2-603a-471f-bf39-a8f908d89478,2022-03-10T22:24:12Z,ECOMMERCE,2,MANUAL,29.9,455.34,WA,53,0,0
35ae8a8b-7c1a-4d4a-a458-9bb909f15f57,2022-03-10T22:24:10Z,OTHER,3,CHIP,8.51,20.24,NJ,34,1,1
338d4773-723b-42f1-beaa-c830142c75c1,2022-03-10T22:24:02Z,ECOMMERCE,2,MANUAL,28.75,3896.13,WA,53,0,0
8837886f-cd49-4f99-ae60-3e4c4e5065e8,2022-03-10T22:23:53Z,OTHER,2,CHIP,68.27,40.06,FL,12,1,1
01add7fa-a603-493b-a6f2-6e4f5f7ee407,2022-03-10T22:22:37Z,ECOMMERCE,14,CARD_ON_FILE,6562.66,11099.06,CA,06,0,0
afc717ec-01ee-441d-96b1-06787b5e78f6,2022-03-10T22:22:31Z,ECOMMERCE,1,MANUAL,3.48,21.59,WY,56,0,0
3cdf89c2-8583-48da-b31d-8bad20712b43,2022-03-10T22:22:29Z,ECOMMERCE,2,MANUAL,44.27,12923.0,FL,12,0,0
58b0d237-ebcf-46e7-9cc0-5707577131fd,2022-03-10T22:22:19Z,ECOMMERCE,3,MANUAL,28.75,1154.88,WA,53,0,0
574994ce-cd68-4c14-bfed-ce10804c8093,2022-03-10T22:21:36Z,ECOMMERCE,7,MANUAL,194.52,3085.85,WA,53,0,0
0610c1e8-09bd-425d-bb64-4cc182e4c41b,2022-03-10T22:21:10Z,OTHER,10,CHIP,18.33,373.39,SC,45,1,1
209b43cf-d766-4790-b81c-2a8a4c3b2ee6,2022-03-10T22:20:12Z,OTHER,1,CHIP,45.0,86.28,AL,01,1,1
e7b81812-700c-4bff-924d-b01601d889b8,2022-03-10T22:18:55Z,MOTO,2,CARD_ON_FILE,10.98,0.0,CA,06,0,0
7ddd8d61-b84d-48b2-a129-7f3242897ac4,2022-03-10T22:18:33Z,ECOMMERCE,13,MANUAL,25.61,4956.5,AZ,04,0,0
7a3eb109-1753-4221-ad7b-853aa46c9b9e,2022-03-10T22:18:09Z,ECOMMERCE,1,MANUAL,14.27,14260.35,FL,12,0,0
58ef214c-bfab-42e4-90d6-531c6e7bf8d1,2022-03-10T22:17:56Z,ECOMMERCE,2,MANUAL,181.17,665.59,WI,55,0,0
9390c8f8-d731-42cf-95fa-c9d3df5efa5a,2022-03-10T22:17:22Z,ECOMMERCE,2,MANUAL,28.75,3379.31,WA,53,0,0
c2e2b599-b5e1-4487-8967-405f73139356,2022-03-10T22:17:14Z,ECOMMERCE,2,MANUAL,21.27,897.83,WA,53,0,0
8f3c1bc3-defc-41bc-8e18-764f7a14bfe2,2022-03-10T22:16:59Z,ECOMMERCE,2,MANUAL,30.76,3585.12,WA,53,0,0
3dbc6aee-7c15-41a4-bc3a-a07194d22b78,2022-03-10T22:15:19Z,ECOMMERCE,2,MANUAL,28.13,14274.62,FL,12,0,0
bc4c7ab9-b99f-4798-9303-42b7191174de,2022-03-10T22:14:01Z,ECOMMERCE,5,MANUAL,12.17,3259.27,AZ,04,0,0
8005182c-3a1e-4059-b56a-e6340791a20c,2022-03-10T22:13:29Z,OTHER,7,CHIP,54.92,463.62,SC,45,1,1
8ddd74ff-3ca6-4e9a-a494-ca0af9eaeb23,2022-03-10T22:13:02Z,ECOMMERCE,13,CARD_ON_FILE,400.0,846.76,DC,11,0,0
6f72d83d-b812-4953-b6d3-3cdf88f1f17f,2022-03-10T22:11:56Z,ECOMMERCE,1,MANUAL,12.28,10248.67,FL,12,0,0
e99ad948-6d24-405f-8ffb-34580d875c6a,2022-03-10T22:11:06Z,ECOMMERCE,3,CARD_ON_FILE,21.0,227.13,,,0,0
a7b60ca2-8878-4fac-8a09-3e4adb84ea76,2022-03-10T22:10:58Z,ECOMMERCE,1,CARD_ON_FILE,29.66,104.32,KY,21,0,0
111bfcef-7c6a-44fc-9cce-08f810b43415,2022-03-10T22:10:11Z,ECOMMERCE,3,MANUAL,60.32,3341.02,WA,53,0,0
bdd74676-0690-420d-afef-f80b7607efc4,2022-03-10T22:09:48Z,OTHER,4,CHIP,17.31,434.89,TX,48,1,1
5a34248b-632f-4015-b91f-059708cd80d1,2022-03-10T22:09:33Z,OTHER,7,CHIP,236.03,599.49,MI,26,1,1
fab17791-da0c-4894-a07a-5338075e2c2b,2022-03-10T22:08:42Z,ECOMMERCE,2,MANUAL,75.0,12233.9,FL,12,0,0
4c52831a-e67c-42d9-9049-c534811105a2,2022-03-10T22:07:18Z,ECOMMERCE,2,MANUAL,10.61,1790.85,WA,53,0,0
7cd56d83-e0f8-4e19-9b85-9c4ef233d451,2022-03-10T22:06:35Z,OTHER,1,CHIP,42.9,128.17,NJ,34,1,1
35b902ae-e7ea-406e-bdca-c701d8b37f18,2022-03-10T22:06:26Z,OTHER,5,CHIP,12.78,265.31,TX,48,1,1
f255dd46-6051-44dc-abaf-c4994175818a,2022-03-10T22:06:10Z,ECOMMERCE,2,CARD_ON_FILE,30.0,0.0,DC,11,0,0
c4780aae-b166-42d4-99cd-255bae8eb600,2022-03-10T22:05:01Z,ECOMMERCE,2,MANUAL,861.06,1889.21,CA,06,0,0
a80f6692-c265-4224-a26e-f680d1b40036,2022-03-10T22:04:33Z,ECOMMERCE,1,MANUAL,11.48,12967.27,FL,12,0,0
00262b09-220b-4e08-800e-72670473e5ac,2022-03-10T22:03:21Z,OTHER,2,CHIP,42.13,75.66,TN,47,1,1
e6da3d62-ff85-4c23-8d4a-02baa8da33b2,2022-03-10T22:03:09Z,ECOMMERCE,4,CARD_ON_FILE,48.2,78.75,CA,06,0,0
40e4b8d8-b7f7-4aa9-8a7f-ea19fe285b63,2022-03-10T22:01:34Z,ECOMMERCE,4,CARD_ON_FILE,27.0,248.13,,,0,0
d5903428-dd7f-4403-b66c-5a21879917bd,2022-03-10T22:01:21Z,ECOMMERCE,1,MANUAL,18.56,8010.77,FL,12,0,0
eba2da61-89fe-4cba-af47-e40a83171093,2022-03-10T21:58:53Z,OTHER,1,CHIP,18.79,37.02,IL,17,1,1
9a1c15e2-091c-4053-9c43-01824cbc0f74,2022-03-10T21:57:32Z,ECOMMERCE,2,MANUAL,53.06,14302.75,FL,12,0,0
fc950cd2-6154-406c-bca5-83a4ca8ccf72,2022-03-10T21:57:27Z,ECOMMERCE,2,MANUAL,60.67,3308.21,WA,53,0,0
88f759b6-97e6-4f9a-9e09-106dfd9b4910,2022-03-10T21:56:49Z,ECOMMERCE,3,MANUAL,48.05,130.98,CA,06,0,0
99db4582-aa2f-4815-851c-f87ecec3ce61,2022-03-10T21:56:39Z,OTHER,1,CHIP,5.0,20.32,AZ,04,1,1
d8acc936-c28a-4162-bd98-c8b4508e71d0,2022-03-10T21:56:34Z,OTHER,14,CHIP,107.9,380.19,TX,48,1,1
ff35fb02-991b-4bdb-aac0-483d4f4d1d26,2022-03-10T21:54:26Z,OTHER,4,CHIP,73.47,1330.05,CA,06,1,1
68dda588-6a13-4e4c-9392-fa6cb4c61130,2022-03-10T21:53:54Z,ECOMMERCE,2,MANUAL,25.46,8029.33,FL,12,0,0
63d40e85-7a38-4fd9-b53c-60eecb4cfd1a,2022-03-10T21:53:36Z,OTHER,3,CHIP,0.76,316.08,TX,48,1,1
3ce20b74-4877-4625-87ef-5f9ce7d542c9,2022-03-10T21:53:33Z,MOTO,6,CARD_ON_FILE,34.95,0.0,,,0,0
9a007d88-dd3c-4bf8-97c1-8f8316ba1522,2022-03-10T21:53:31Z,OTHER,2,CHIP,571.48,599.95,KY,21,1,1
b7effa68-3a14-4a2a-899b-8f9da1ac84ca,2022-03-10T21:52:47Z,ECOMMERCE,7,MANUAL,902.92,501.82,RI,44,0,0
d5b14252-4e12-438f-9db7-431ef6bc493f,2022-03-10T21:50:47Z,OTHER,1,CHIP,33.48,198.94,TN,47,1,1
8b96f4f8-0f50-423a-8420-9776358379df,2022-03-10T21:50:45Z,ECOMMERCE,2,MANUAL,94.74,14355.81,FL,12,0,0
fa61da62-7bbe-484d-ab6a-47ef78565bb0,2022-03-10T21:50:41Z,ECOMMERCE,10,MANUAL,28.56,5100.95,WA,53,0,0
bee9df51-4151-42a7-87b5-09ffa6cbb4ea,2022-03-10T21:46:56Z,ECOMMERCE,2,MANUAL,32.98,12978.75,FL,12,0,0
67a4a97d-7113-4980-82f0-8c9976f7e681,2022-03-10T21:44:31Z,ECOMMERCE,5,MANUAL,24.99,3275.51,WA,53,0,0
daafc215-34fd-4da4-8c89-a3d747620144,2022-03-10T21:44:06Z,ECOMMERCE,9,MANUAL,286.2,611.63,WA,53,0,0
b314c21f-2637-4ded-b939-25139e3f3c5f,2022-03-10T21:43:55Z,ECOMMERCE,1,MANUAL,17.48,9923.68,FL,12,0,0
35862db7-ec6f-4aea-b4d8-c502d2885d30,2022-03-10T21:43:18Z,OTHER,1,CHIP,8.66,22.78,CA,06,1,1
52763d5d-9491-4bca-b24f-52133bbbecd5,2022-03-10T21:42:38Z,ECOMMERCE,3,CARD_ON_FILE,64.83,96.74,NY,36,0,0
54ce1193-4fef-4000-8de8-fcea300168ec,2022-03-10T21:41:41Z,ECOMMERCE,9,CARD_ON_FILE,49.98,112.37,NJ,34,0,0
fe554cb7-ab86-47d4-b90c-9e48f98cbb9d,2022-03-10T21:41:05Z,ECOMMERCE,2,MANUAL,46.78,12308.9,FL,12,0,0
07c7cfba-227b-4e00-be90-b65d7531acf2,2022-03-10T21:38:22Z,ECOMMERCE,2,MANUAL,25.46,8054.79,FL,12,0,0
46d61ae9-576e-4a67-9ca4-aa268bbff9b1,2022-03-10T21:36:15Z,ECOMMERCE,1,MANUAL,27.39,179.03,CA,06,0,0
e83499b4-ef5a-40a1-be65-b46bc9b9245f,2022-03-10T21:34:59Z,OTHER,1,CHIP,38.05,276.07,OR,41,1,1
7104c9c7-5589-42b9-87b5-ca33fb4e0283,2022-03-10T21:34:58Z,ECOMMERCE,1,MANUAL,18.12,12355.68,FL,12,0,0
c147aa8e-2622-403f-8c5b-ea3d69accee6,2022-03-10T21:34:54Z,MOTO,7,CARD_ON_FILE,127.92,10180.92,NY,36,0,0
545e39af-859b-484f-813a-b54f38c582af,2022-03-10T21:33:17Z,OTHER,11,CHIP,8.18,89.5,TX,48,1,1
dd22ef5d-2ee4-4160-9037-f44b39ac34b7,2022-03-10T21:33:10Z,OTHER,2,CHIP,287.32,119.96,NV,32,1,1
ed9caafe-da25-4f16-b977-1286a64e8109,2022-03-10T21:32:21Z,OTHER,4,CHIP,14.74,461.77,NE,31,1,1
a73c990a-1f69-4449-b0b4-6ad6e832736c,2022-03-10T21:32:11Z,OTHER,1,CHIP,2.96,95.13,TX,48,1,1
82b44ceb-fd0f-4a50-99db-0e5827ab1862,2022-03-10T21:30:06Z,ECOMMERCE,2,MANUAL,59.97,9941.16,FL,12,0,0
40a47e43-6c88-4ac4-bffc-dd37e91c1ce2,2022-03-10T21:29:18Z,ECOMMERCE,6,MANUAL,53.68,193.34,WA,53,0,0
fcd5460a-5710-46c3-860b-6bf8f2e8ca79,2022-03-10T21:27:46Z,ECOMMERCE,2,MANUAL,51.97,3450.64,WA,53,0,0
8e859db1-7e99-4e60-b4e4-2f58ac54892f,2022-03-10T21:26:16Z,ECOMMERCE,3,CARD_ON_FILE,36.98,1264.18,AR,05,0,0
cf4bdd7c-2347-46f3-944c-5f5005a73e6b,2022-03-10T21:26:07Z,ECOMMERCE,1,MANUAL,69.88,47.82,WA,53,0,0
62a314e1-0137-4a32-bad9-a4905551b555,2022-03-10T21:25:53Z,ECOMMERCE,1,CARD_ON_FILE,13.82,350.53,OR,41,0,0
fbbd555a-8e28-47bd-a432-7fbf3fae1df4,2022-03-10T21:25:26Z,OTHER,1,CHIP,32.0,270.52,FL,12,1,1
57cc8125-11ca-46d5-9ffc-5a48a54c83aa,2022-03-10T21:25:18Z,ECOMMERCE,2,MANUAL,50.94,12373.8,FL,12,0,0
ac83a79d-bc30-4439-9f13-30c4e9824e37,2022-03-10T21:25:12Z,OTHER,4,CHIP,13.73,193.06,TX,48,1,1
6e5187c7-99d6-4e38-aa92-93e62bec2bbc,2022-03-10T21:24:54Z,ECOMMERCE,2,CARD_ON_FILE,28.77,528.8,CA,06,0,0
e37bb4ae-886b-40e1-8ec2-e9127e266b1e,2022-03-10T21:24:43Z,ECOMMERCE,1,CARD_ON_FILE,6.77,264.47,NY,36,0,0
b8cb8484-dc6d-47cd-94e6-163cfa5ccf5d,2022-03-10T21:23:54Z,OTHER,1,CHIP,18.77,0.0,VA,51,1,1
c48e57d9-58cd-4074-bf14-4aeb8b5da70c,2022-03-10T21:23:50Z,OTHER,1,CHIP,12.9,636.68,NE,31,1,1
36a063c9-ffcd-4d16-9646-8a674b8d679f,2022-03-10T21:22:54Z,ECOMMERCE,11,MANUAL,248.34,1235.68,WA,53,0,0
8589bb9d-6663-4472-8fb6-fa836c656bca,2022-03-10T21:22:24Z,OTHER,3,CHIP,38.48,0.0,AL,01,1,1
fca32622-1927-4f74-9468-3eae96c678e2,2022-03-10T21:21:05Z,ECOMMERCE,9,CARD_ON_FILE,100.0,1326.05,CA,06,0,0
eb43605d-6623-488c-aed0-cbee79b409fa,2022-03-10T21:20:35Z,ECOMMERCE,1,MANUAL,24.74,13011.73,FL,12,0,0
ae912f47-33a9-4c5c-bacd-e34cc3ea91b5,2022-03-10T21:20:22Z,OTHER,10,MAGSTRIPE,20.0,51.54,NJ,34,1,1
1efcf7ab-1e2e-48aa-aaf0-b7e7d09e8c14,2022-03-10T21:18:50Z,ECOMMERCE,1,MANUAL,70.97,159.48,NJ,34,0,0
dd0a017d-87b1-486f-b38b-ba8fc4ed5a7d,2022-03-10T21:15:58Z,ECOMMERCE,2,MANUAL,29.93,14450.55,FL,12,0,0
d284ccd2-4fbd-432e-873c-599f95045ba9,2022-03-10T21:15:53Z,ECOMMERCE,15,MANUAL,36.6,5226.58,WA,53,0,0
d0ebf226-cc3c-4f99-83aa-aceec011b0d3,2022-03-10T21:14:59Z,ECOMMERCE,2,CARD_ON_FILE,8.42,426.33,AR,05,0,0
7c34cca9-2c9c-490a-b7fe-50067a216fbc,2022-03-10T21:14:27Z,ECOMMERCE,2,MANUAL,57.71,140.0,FL,12,0,0
1aca0427-929f-4323-b5fc-bd247fdee6ed,2022-03-10T21:13:43Z,ECOMMERCE,7,MANUAL,24.99,2999.78,WA,53,0,0
f12c9e15-57fc-48e9-84c1-8c80d03767c8,2022-03-10T21:13:03Z,OTHER,1,CHIP,10.88,63.89,NY,36,1,1
319c2fd0-9df3-46a9-ad03-5757550f4ca5,2022-03-10T21:12:35Z,OTHER,2,CHIP,3.82,43.78,NJ,34,1,1
3f6c7cfb-97bb-491d-bd17-ce8d3321e3ae,2022-03-10T21:11:21Z,OTHER,2,CHIP,76.05,1254.0,CA,06,1,1
a7aff0f6-83ff-48fd-8864-91da723cd4c9,2022-03-10T21:10:09Z,OTHER,6,CHIP,8.63,1561.8,NJ,34,1,1
d734e9f1-fe81-4094-96c6-ceeacb00430c,2022-03-10T21:09:48Z,ECOMMERCE,1,MANUAL,22.97,12424.74,FL,12,0,0
65bb6331-7d71-4227-acf7-21dd74f642ba,2022-03-10T21:08:35Z,ECOMMERCE,1,MANUAL,15.9,1474.61,IL,17,0,0
439cf4cd-33e2-461d-b066-6546ad57c525,2022-03-10T21:07:58Z,MOTO,2,CARD_ON_FILE,2.11,31.86,CA,06,0,0
a51dbee0-c50e-494f-9a62-6f4a1bb887b6,2022-03-10T21:07:39Z,ECOMMERCE,1,CARD_ON_FILE,9.25,296.65,CA,06,0,0
98b2a388-c7a4-4be9-8291-6078eaf26bf9,2022-03-10T21:07:03Z,ECOMMERCE,27,MANUAL,641.97,56648.68,WA,53,0,0
884da2b9-dc51-450b-a3af-f0e281cf1a2d,2022-03-10T21:06:28Z,OTHER,2,CHIP,46.5,159.87,TX,48,1,1
dcc4cba5-0cbd-4191-8914-719da0298ecc,2022-03-10T21:05:52Z,OTHER,6,CHIP,34.79,2205.89,NJ,34,1,1
b41508db-c76f-4b0e-acfc-5710f1b3798f,2022-03-10T21:04:55Z,ECOMMERCE,1,MANUAL,14.28,10001.13,FL,12,0,0
61b70d41-34c0-48f7-a630-2c10bf37ae04,2022-03-10T21:04:19Z,ECOMMERCE,1,CARD_ON_FILE,8.55,381.84,CA,06,0,0
debb6106-c85c-44f7-bfaa-b8361d4efc6a,2022-03-10T21:02:37Z,OTHER,1,CHIP,116.27,0.0,CA,06,1,1
5c37c7b3-47f6-4d2b-bc67-92f620932520,2022-03-10T21:02:19Z,ECOMMERCE,2,MANUAL,149.06,230.45,NJ,34,0,0
8fb778dd-6d1b-4b46-b7c7-5d08cbb5c7fd,2022-03-10T21:02:08Z,ECOMMERCE,1,MANUAL,24.27,10015.41,FL,12,0,0
614982c7-43e1-43b5-8411-69f41cfa33f3,2022-03-10T21:00:31Z,ECOMMERCE,2,MANUAL,82.89,379.51,NJ,34,0,0
91deeae9-f557-43e3-b68e-cb9facb00709,2022-03-10T20:59:40Z,ECOMMERCE,1,MANUAL,288.77,462.4,NJ,34,0,0
ef3361a1-9b91-4998-b677-a8f7e7931ad1,2022-03-10T20:59:01Z,OTHER,16,CHIP,57.0,0.0,GA,13,1,1
a6859ab1-76c5-4233-a385-bff3b8896712,2022-03-10T20:58:31Z,ECOMMERCE,1,MANUAL,47.39,13951.92,FL,12,0,0
83d54a7f-9625-4e77-8674-ebbe564077e8,2022-03-10T20:58:05Z,OTHER,3,CHIP,2.0,10.0,NV,32,1,1
e460906e-0af2-45d6-ab07-98d0cebeb002,2022-03-10T20:58:03Z,OTHER,1,CHIP,27.2,38.48,AL,01,1,1
2658137f-b9c2-4445-9e04-f2e99ff95f2a,2022-03-10T20:56:46Z,ECOMMERCE,13,MANUAL,31.55,120.07,,,0,0
a2b75e2c-930b-4145-bcf6-ac4d196a716e,2022-03-10T20:55:58Z,ECOMMERCE,2,CARD_ON_FILE,10.0,1426.05,CA,06,0,0
6788cca7-3b0d-45d0-a5c6-db43f662f80b,2022-03-10T20:55:49Z,ECOMMERCE,1,MANUAL,19.85,10260.95,FL,12,0,0
07bfc445-21a5-4258-a03a-b9a4e99b0f86,2022-03-10T20:55:34Z,OTHER,7,MAGSTRIPE,23.0,34.31,CA,06,1,1
91b93421-75ec-4a46-ba5c-727203fa8bd2,2022-03-10T20:55:05Z,ECOMMERCE,6,MANUAL,19.98,5263.18,WA,53,0,0
0e57e8e3-4ab6-4cb4-a6d0-1eeca144b457,2022-03-10T20:54:40Z,ECOMMERCE,1,CARD_ON_FILE,7.0,693.78,GA,13,0,0
0504a77f-a78e-4759-b0fa-ff405c8827e8,2022-03-10T20:54:23Z,MOTO,2,MANUAL,321.79,310.98,IL,17,0,0
296bc712-f6e8-4ee1-9e6f-89d80f49bd85,2022-03-10T20:54:02Z,OTHER,11,CHIP,116.59,0.0,FL,12,1,1
b7825b11-ac31-4f53-ac25-4b36756fdced,2022-03-10T20:53:17Z,ECOMMERCE,1,MANUAL,23.92,12523.89,FL,12,0,0
09bea0da-1d48-4047-8080-a28208ef0360,2022-03-10T20:50:34Z,ECOMMERCE,4,CARD_ON_FILE,35.39,230.03,CA,06,0,0
885d7fce-5862-4c6e-8968-d9e14e8c69ae,2022-03-10T20:50:01Z,ECOMMERCE,1,MANUAL,19.46,13036.47,FL,12,0,0
3494df16-6d6b-4ff2-b1ed-342cfd0b2913,2022-03-10T20:49:56Z,ECOMMERCE,1,MANUAL,12.36,2009.07,CA,06,0,0
0eacaa47-87c2-404d-ad87-8c6c7026331d,2022-03-10T20:48:27Z,OTHER,3,CHIP,83.95,116.59,FL,12,1,1
70fb3549-4493-4cfc-afbc-9185e2bbf107,2022-03-10T20:47:50Z,ECOMMERCE,1,MANUAL,12.36,2021.43,CA,06,0,0
446d3b25-d6aa-4c44-8898-19771cd1130e,2022-03-10T20:45:59Z,ECOMMERCE,1,MANUAL,16.54,13055.93,FL,12,0,0
91c83239-75c1-43a0-b530-0c1dbca74fdc,2022-03-10T20:45:50Z,ECOMMERCE,2,CARD_ON_FILE,6.56,419.77,AR,05,0,0
bddc43ff-480f-4daa-8d67-1960d240b39f,2022-03-10T20:45:23Z,ECOMMERCE,14,MANUAL,36.6,5283.16,WA,53,0,0
6560f238-da9b-4dfe-960f-4ec131a21090,2022-03-10T20:45:17Z,OTHER,14,MAGSTRIPE,30.0,476.0,TX,48,1,1
01613b90-7708-435a-b908-7d64583818ad,2022-03-10T20:45:13Z,ECOMMERCE,1,MANUAL,12.36,2033.79,CA,06,0,0
ec30fddc-0d4f-473a-9cab-d1ccd2a02968,2022-03-10T20:44:51Z,MOTO,2,CARD_ON_FILE,19.0,26.72,CA,06,0,0
9f3bdae5-611c-4702-970b-0807a28bcdd3,2022-03-10T20:43:33Z,ECOMMERCE,4,MANUAL,138.66,177.42,TX,48,0,0
376b0a12-dc05-4f87-a432-ce8f0db03241,2022-03-10T20:43:27Z,ECOMMERCE,1,MANUAL,38.21,1576.59,WA,53,0,0
